class,SPEED,HARD_DRIVE,RAM,SCREEN,CD,MULTI,FIRM,ADS,TREND
2495,66,364,8,14,0,0,1,152,10
2699,100,730,16,15,1,0,0,152,10
1748,50,428,4,17,1,1,0,152,10
1935,66,1000,8,14,1,0,0,152,10
2304,66,720,16,15,1,0,0,152,10
1454,50,340,4,14,0,0,0,152,10
2338,100,850,8,17,1,0,0,152,10
1799,75,545,8,15,1,0,0,152,10
2373,66,720,16,15,1,1,0,152,10
1929,66,1000,8,14,1,0,0,152,10
2399,66,730,16,15,1,0,0,152,10
1899,100,545,8,15,1,0,0,152,10
2723,100,720,16,15,1,1,0,152,10
1745,66,528,8,14,1,0,0,152,10
1998,66,730,8,15,1,1,0,152,10
1994,100,340,4,14,0,0,0,152,10
2340,66,720,16,15,1,0,0,152,10
2794,100,720,16,15,1,0,0,152,10
2190,100,528,8,14,1,0,0,152,10
2940,50,1000,24,17,1,0,0,152,10
1840,66,528,8,14,1,0,0,152,10
1540,66,340,4,15,0,0,0,152,10
2285,100,1000,8,14,1,0,0,152,10
2190,100,528,8,15,1,0,0,152,10
1299,66,428,4,14,0,0,0,152,10
2990,66,1000,24,17,1,0,0,152,10
1944,50,528,8,14,1,0,0,152,10
1490,50,340,4,14,0,0,0,152,10
2095,100,528,8,14,1,0,0,152,10
2148,100,545,8,17,1,0,0,152,10
2494,66,720,16,15,1,0,0,152,10
2254,50,720,16,15,1,0,0,152,10
2088,66,545,8,17,1,0,0,152,10
2563,100,270,4,14,0,0,1,152,10
3123,100,1000,24,15,1,1,0,152,10
2540,50,720,16,17,1,0,0,152,10
1854,100,340,4,14,0,0,0,152,10
2248,100,850,8,17,1,0,0,152,10
1504,66,340,4,14,0,0,0,152,10
2364,33,212,8,17,1,1,0,152,10
1989,33,212,8,15,1,1,0,152,10
1899,66,730,8,14,1,1,0,152,10
1885,50,1000,8,14,1,0,0,152,10
1823,50,528,8,14,1,1,0,152,10
2995,100,364,8,14,0,0,1,152,10
2394,66,1000,8,17,1,0,0,152,10
1789,50,212,8,15,1,1,0,152,10
1694,66,340,4,14,0,0,0,152,10
2338,100,545,8,17,1,1,0,152,10
2273,50,1000,24,15,1,1,0,152,10
2773,66,1000,24,15,1,1,0,152,10
1790,50,528,8,14,1,0,0,152,10
2290,50,720,16,15,1,0,0,152,10
2444,50,720,16,15,1,0,0,152,10
1994,66,528,8,14,1,0,0,152,10
1804,66,528,8,14,1,0,0,152,10
2245,50,364,8,14,0,0,1,152,10
2138,75,545,8,17,1,0,0,152,10
1445,66,340,4,14,0,0,0,152,10
2690,100,720,16,15,1,0,0,152,10
1838,50,428,4,17,1,1,0,152,10
1813,50,270,4,14,0,0,1,152,10
2164,50,212,8,17,1,1,0,152,10
1395,50,340,4,14,0,0,0,152,10
1245,66,340,4,14,0,0,0,152,10
2364,66,425,8,17,1,1,0,152,10
1999,100,850,8,15,1,0,0,152,10
2063,66,270,4,14,0,0,1,152,10
2894,66,1000,24,15,1,0,0,152,10
2019,66,1000,8,15,1,0,0,152,10
1399,33,210,4,14,1,1,0,152,10
1368,66,428,4,15,0,0,0,152,10
2148,75,545,8,17,1,1,0,152,10
2195,66,528,8,15,1,0,0,152,10
2238,75,545,8,17,1,1,0,152,10
2654,100,720,16,15,1,0,0,152,10
2294,100,528,8,14,1,0,0,152,10
1268,50,428,4,15,0,0,0,152,10
1199,33,340,4,14,0,0,0,152,10
2704,66,1000,24,15,1,0,0,152,10
1998,66,545,8,17,1,0,0,152,10
2048,75,545,8,17,1,0,0,152,10
1899,75,545,8,15,1,1,0,152,10
1999,100,420,8,14,1,0,0,152,10
2259,66,730,8,17,1,1,0,152,10
2195,50,720,16,15,1,0,0,152,10
1499,50,545,4,15,1,0,0,152,10
1199,50,428,4,14,0,0,0,152,10
1659,66,425,8,14,1,0,0,152,10
1754,50,528,8,14,1,0,0,152,10
2940,100,720,16,17,1,0,0,152,10
2323,50,720,16,15,1,1,0,152,10
3054,100,1000,24,15,1,0,0,152,10
2590,66,720,16,17,1,0,0,152,10
3090,100,1000,24,15,1,0,0,152,10
1398,50,540,8,14,1,1,0,152,10
2124,66,425,8,17,1,0,0,152,10
1699,50,212,8,14,1,1,0,152,10
1748,50,545,4,17,1,0,0,152,10
2598,66,730,16,15,1,1,0,152,10
1989,66,425,8,15,1,1,0,152,10
2154,100,528,8,14,1,0,0,152,10
1795,100,340,4,14,0,0,0,152,10
2198,100,420,8,14,1,1,0,152,10
1490,50,340,4,15,0,0,0,152,10
1999,100,545,8,15,1,1,0,152,10
2595,100,720,16,15,1,0,0,152,10
2223,100,528,8,14,1,1,0,152,10
3194,100,1000,24,15,1,0,0,152,10
1890,100,340,4,15,0,0,0,152,10
1599,66,428,4,15,1,1,0,152,10
1899,66,540,8,15,1,1,0,152,10
2595,66,1000,24,15,1,0,0,152,10
1599,66,545,4,15,1,0,0,152,10
1938,66,545,4,17,1,0,0,152,10
1848,66,545,4,17,1,0,0,152,10
2654,50,1000,24,15,1,0,0,152,10
1848,66,428,4,17,1,1,0,152,10
1599,66,540,8,15,0,0,0,152,10
3340,100,1000,24,17,1,0,0,152,10
2740,66,1000,24,15,1,0,0,152,10
2690,50,1000,24,15,1,0,0,152,10
1749,66,545,8,15,1,0,0,152,10
2745,100,1000,24,15,1,0,0,152,10
1599,66,540,8,14,1,0,0,152,10
1899,33,212,8,14,1,1,0,152,10
2898,100,730,16,15,1,1,0,152,10
2545,50,1000,24,15,1,0,0,152,10
1699,66,270,4,14,0,0,1,152,10
1199,33,210,4,14,0,0,0,152,10
1790,50,528,8,15,1,0,0,152,10
2844,50,1000,24,15,1,0,0,152,10
1499,50,428,4,15,1,1,0,152,10
1898,66,420,8,14,1,1,0,152,10
1749,66,425,8,15,1,0,0,152,10
1899,66,730,8,15,1,0,0,152,10
1899,66,425,8,14,1,1,0,152,10
1540,66,340,4,14,0,0,0,152,10
1938,66,428,4,17,1,1,0,152,10
1873,66,528,8,14,1,1,0,152,10
1699,66,420,8,14,1,0,0,152,10
1799,66,420,8,14,1,1,0,152,10
1299,50,540,8,14,1,0,0,152,10
2245,66,720,16,15,1,0,0,152,10
1695,50,528,8,14,1,0,0,152,10
1840,66,528,8,15,1,0,0,152,10
2248,100,545,8,17,1,1,0,152,10
1644,50,340,4,14,0,0,0,152,10
1838,50,545,4,17,1,0,0,152,10
2873,100,1000,24,15,1,1,0,163,9
1398,66,340,4,14,1,1,0,163,9
1899,100,540,8,15,1,0,0,163,9
1845,100,528,8,14,1,0,0,163,9
1754,66,528,8,14,1,0,0,163,9
1799,66,420,8,14,1,1,0,163,9
1699,66,420,8,14,1,0,0,163,9
2224,100,545,8,17,1,1,0,163,9
2394,50,850,16,15,1,0,0,163,9
1799,66,730,8,15,1,0,0,163,9
2108,75,545,8,17,1,0,0,163,9
1399,33,210,4,14,1,1,0,163,9
2699,100,730,16,15,1,0,0,163,9
1828,66,270,4,14,0,0,1,163,9
1808,50,545,4,17,1,0,0,163,9
1299,66,340,4,14,1,0,0,163,9
2444,66,850,16,15,1,0,0,163,9
1898,66,420,8,14,1,1,0,163,9
2690,66,1000,24,15,1,0,0,163,9
1974,66,545,8,17,1,0,0,163,9
2208,100,545,8,17,1,0,0,163,9
2440,100,850,16,15,1,0,0,163,9
1890,75,730,8,15,1,1,0,163,9
2673,50,1000,24,15,1,1,0,163,9
1999,100,545,8,15,1,1,0,163,9
2224,100,850,8,17,1,0,0,163,9
1895,50,364,8,14,0,0,1,163,9
1680,75,540,8,15,1,0,0,163,9
1645,50,528,8,14,1,0,0,163,9
1490,66,340,4,14,0,0,0,163,9
2095,66,528,8,15,1,0,0,163,9
2473,100,850,16,15,1,1,0,163,9
1790,66,528,8,14,1,0,0,163,9
1449,66,270,8,14,0,0,0,163,9
2024,75,545,8,17,1,0,0,163,9
2290,66,850,16,15,1,0,0,163,9
2890,50,1000,24,17,1,0,0,163,9
2690,100,850,16,17,1,0,0,163,9
2145,66,364,8,14,0,0,1,163,9
2308,100,545,8,17,1,1,0,163,9
2094,100,528,8,14,1,0,0,163,9
1644,66,340,4,14,0,0,0,163,9
1440,50,340,4,14,0,0,0,163,9
1640,100,340,4,15,0,0,0,163,9
1775,75,540,8,15,1,1,0,163,9
1799,100,425,8,14,1,0,0,163,9
1440,50,340,4,15,0,0,0,163,9
1545,100,340,4,14,0,0,0,163,9
2994,100,1000,24,15,1,0,0,163,9
1740,66,540,8,15,1,1,0,163,9
2723,66,1000,24,15,1,1,0,163,9
2840,100,1000,24,15,1,0,0,163,9
2208,75,545,8,17,1,1,0,163,9
1395,66,340,4,14,0,0,0,163,9
2145,50,850,16,15,1,0,0,163,9
2315,75,1080,16,15,1,1,0,163,9
1795,75,730,8,15,1,0,0,163,9
1545,75,540,8,15,0,0,0,163,9
1299,66,270,4,14,0,0,0,163,9
1908,66,428,4,17,1,1,0,163,9
1904,100,528,8,14,1,0,0,163,9
1580,66,540,8,15,1,0,0,163,9
1445,66,528,8,14,0,0,0,163,9
1999,100,420,8,14,1,0,0,163,9
2198,100,420,8,14,1,1,0,163,9
2124,100,545,8,17,1,0,0,163,9
2595,66,1000,24,15,1,0,0,163,9
2124,75,545,8,17,1,1,0,163,9
1459,50,425,4,14,1,1,0,163,9
1499,50,428,4,15,1,1,0,163,9
1740,50,528,8,14,1,0,0,163,9
1940,100,528,8,15,1,0,0,163,9
2035,100,1000,8,14,1,0,0,163,9
2645,100,364,8,14,0,0,1,163,9
1840,75,540,8,15,1,1,0,163,9
1454,66,340,4,14,0,0,0,163,9
1908,66,545,4,17,1,0,0,163,9
1599,66,428,4,15,1,1,0,163,9
1740,50,528,8,15,1,0,0,163,9
1675,66,540,8,15,1,1,0,163,9
1940,100,528,8,14,1,0,0,163,9
1490,66,340,4,15,0,0,0,163,9
1245,66,340,4,14,0,0,0,163,9
2794,50,1000,24,15,1,0,0,163,9
1659,66,340,4,17,1,0,0,163,9
2490,50,850,16,17,1,0,0,163,9
1735,50,1000,8,14,1,0,0,163,9
1695,66,730,8,15,1,0,0,163,9
1749,66,545,8,15,1,0,0,163,9
1944,66,528,8,14,1,0,0,163,9
1499,66,365,8,15,0,0,0,163,9
2308,100,850,8,17,1,0,0,163,9
2345,100,850,16,15,1,0,0,163,9
1885,66,1000,8,14,1,0,0,163,9
1199,33,210,4,14,0,0,0,163,9
1899,75,545,8,15,1,1,0,163,9
1640,100,340,4,14,0,0,0,163,9
2273,50,850,16,15,1,1,0,163,9
1704,50,528,8,14,1,0,0,163,9
1824,66,545,4,17,1,0,0,163,9
1199,50,428,4,14,0,0,0,163,9
2195,66,850,16,15,1,0,0,163,9
1594,50,340,4,14,0,0,0,163,9
2545,50,1000,24,15,1,0,0,163,9
1808,50,428,4,17,1,1,0,163,9
1745,75,540,8,15,1,0,0,163,9
2095,75,730,16,15,1,1,0,163,9
2640,50,1000,24,15,1,0,0,163,9
1195,50,340,4,14,0,0,0,163,9
2058,66,545,8,17,1,0,0,163,9
1395,50,528,8,14,0,0,0,163,9
1765,66,540,8,17,0,0,0,163,9
1604,100,340,4,14,0,0,0,163,9
1799,66,540,8,14,1,1,0,163,9
1773,50,528,8,14,1,1,0,163,9
1679,50,540,8,14,1,1,0,163,9
1578,50,270,4,14,0,0,1,163,9
2654,66,1000,24,15,1,0,0,163,9
1749,100,540,8,15,0,0,0,163,9
2940,66,1000,24,17,1,0,0,163,9
2415,75,730,16,17,1,1,0,163,9
1794,100,340,4,14,0,0,0,163,9
1824,66,428,4,17,1,1,0,163,9
1799,75,545,8,15,1,0,0,163,9
1949,100,730,8,14,1,0,0,163,9
1999,100,850,8,15,1,0,0,163,9
1865,75,540,8,17,0,0,0,163,9
2898,100,730,16,15,1,1,0,163,9
2328,100,270,4,14,0,0,1,163,9
2594,100,850,16,15,1,0,0,163,9
1599,66,545,4,15,1,0,0,163,9
2204,50,850,16,15,1,0,0,163,9
2155,75,850,16,15,1,1,0,163,9
1404,50,340,4,14,0,0,0,163,9
2059,66,730,8,17,1,0,0,163,9
2604,50,1000,24,15,1,0,0,163,9
2540,66,850,16,17,1,0,0,163,9
1724,50,428,4,17,1,1,0,163,9
3090,100,1000,24,17,1,0,0,163,9
2598,66,730,16,15,1,1,0,163,9
1299,66,428,4,14,0,0,0,163,9
1724,50,545,4,17,1,0,0,163,9
1823,66,528,8,14,1,1,0,163,9
2844,66,1000,24,15,1,0,0,163,9
1790,66,528,8,15,1,0,0,163,9
1345,50,340,4,14,0,0,0,163,9
2323,66,850,16,15,1,1,0,163,9
1445,66,540,8,15,0,0,0,163,9
2240,50,850,16,15,1,0,0,163,9
1899,100,545,8,15,1,0,0,163,9
2159,66,540,8,17,1,1,0,163,9
1898,66,730,8,15,1,1,0,163,9
2254,66,850,16,15,1,0,0,163,9
2745,100,1000,24,15,1,0,0,163,9
1499,50,545,4,15,1,0,0,163,9
1699,66,270,4,14,0,0,1,163,9
2404,100,850,16,15,1,0,0,163,9
2399,66,730,16,15,1,0,0,163,9
1894,50,528,8,14,1,0,0,163,9
1873,100,528,8,14,1,1,0,163,9
2804,100,1000,24,15,1,0,0,163,9
1695,66,528,8,14,1,0,0,163,9
1645,66,540,8,15,1,0,0,163,9
1645,66,528,8,14,1,0,0,132,8
1445,66,540,8,15,0,0,0,132,8
1799,100,420,8,14,1,0,0,132,8
1823,66,528,8,14,1,1,0,132,8
1745,75,730,8,15,1,0,0,132,8
1695,66,730,8,15,1,0,0,132,8
1404,50,340,4,14,0,0,0,132,8
1715,75,540,8,15,1,0,0,132,8
2540,66,850,16,17,1,0,0,132,8
2940,66,1000,24,17,1,0,0,132,8
2745,100,1000,24,15,1,0,0,132,8
1299,66,340,4,14,1,0,0,132,8
1525,75,540,8,15,0,0,0,132,8
2308,100,850,8,17,1,0,0,132,8
2844,66,1000,24,15,1,0,0,132,8
1845,100,528,8,14,1,0,0,132,8
1660,75,540,8,15,1,0,0,132,8
2224,100,850,8,17,1,0,0,132,8
1345,50,340,4,14,0,0,0,132,8
1829,66,420,8,14,0,0,1,132,8
1899,100,545,8,15,1,0,0,132,8
1599,66,545,4,15,1,0,0,132,8
2345,100,850,16,15,1,0,0,132,8
2794,50,1000,24,15,1,0,0,132,8
2208,75,545,8,17,1,1,0,132,8
1349,66,270,8,15,0,0,0,132,8
1454,66,340,4,14,0,0,0,132,8
1885,66,1000,8,14,1,0,0,132,8
2994,100,1000,24,15,1,0,0,132,8
1625,75,850,8,15,0,0,0,132,8
1773,50,528,8,14,1,1,0,132,8
1904,100,528,8,14,1,0,0,132,8
2804,100,1000,24,15,1,0,0,132,8
2499,100,850,16,15,1,0,0,132,8
2723,66,1000,24,15,1,1,0,132,8
2404,100,850,16,15,1,0,0,132,8
1735,50,1000,8,14,1,0,0,132,8
1749,66,545,8,15,1,0,0,132,8
1790,66,528,8,15,1,0,0,132,8
1594,50,340,4,14,0,0,0,132,8
1695,100,540,8,15,0,0,0,132,8
1704,50,528,8,14,1,0,0,132,8
1695,66,528,8,14,1,0,0,132,8
1195,50,340,4,14,0,0,0,132,8
3090,100,1000,24,17,1,0,0,132,8
1754,66,528,8,14,1,0,0,132,8
1245,66,340,4,14,0,0,0,132,8
2690,100,850,16,17,1,0,0,132,8
2204,50,850,16,15,1,0,0,132,8
1545,100,340,4,14,0,0,0,132,8
1999,100,850,8,15,1,0,0,132,8
1794,100,340,4,14,0,0,0,132,8
1799,75,545,8,15,1,0,0,132,8
1899,75,545,8,15,1,1,0,132,8
1974,66,545,8,17,1,0,0,132,8
1599,66,545,4,15,1,1,0,132,8
2273,50,850,16,15,1,1,0,132,8
1640,100,340,4,15,0,0,0,132,8
1894,50,528,8,14,1,0,0,132,8
1824,66,545,4,17,1,0,0,132,8
1799,66,540,8,14,1,1,0,132,8
2145,50,850,16,15,1,0,0,132,8
1575,75,730,8,15,0,0,0,132,8
2035,100,1000,8,14,1,0,0,132,8
2604,50,1000,24,15,1,0,0,132,8
2654,66,1000,24,15,1,0,0,132,8
1999,100,545,8,15,1,1,0,132,8
1873,100,528,8,14,1,1,0,132,8
1545,66,850,8,15,0,0,0,132,8
1644,66,340,4,14,0,0,0,132,8
1699,66,420,8,14,1,0,0,132,8
2224,100,545,8,17,1,1,0,132,8
1499,66,365,8,15,0,0,0,132,8
2444,66,850,16,15,1,0,0,132,8
1824,66,545,4,17,1,1,0,132,8
2473,100,850,16,15,1,1,0,132,8
2490,50,850,16,17,1,0,0,132,8
1908,66,545,4,17,1,1,0,132,8
1635,66,540,8,15,1,0,0,132,8
1940,100,528,8,15,1,0,0,132,8
2399,66,850,16,15,1,0,0,132,8
2595,66,1000,24,15,1,0,0,132,8
2545,50,1000,24,15,1,0,0,132,8
1445,66,340,8,14,0,0,0,132,8
1299,66,545,4,14,0,0,0,132,8
1495,66,730,8,15,0,0,0,132,8
2058,66,545,8,17,1,0,0,132,8
2159,66,540,8,17,1,1,0,132,8
2673,50,1000,24,15,1,1,0,132,8
2124,100,545,8,17,1,0,0,132,8
1199,50,545,4,14,0,0,0,132,8
1724,50,545,4,17,1,1,0,132,8
1810,75,540,8,15,1,1,0,132,8
1840,75,730,8,15,1,1,0,132,8
1398,66,340,4,14,1,1,0,132,8
1908,66,545,4,17,1,0,0,132,8
2124,75,545,8,17,1,1,0,132,8
1604,100,340,4,14,0,0,0,132,8
1499,50,545,4,15,1,0,0,132,8
2308,100,545,8,17,1,1,0,132,8
1580,66,540,8,15,1,0,0,132,8
1944,66,528,8,14,1,0,0,132,8
1299,66,270,4,15,0,0,0,132,8
2323,66,850,16,15,1,1,0,132,8
1699,66,540,8,15,1,1,0,132,8
2208,100,545,8,17,1,0,0,132,8
1659,66,340,4,17,1,0,0,132,8
1395,66,340,4,14,0,0,0,132,8
1740,50,528,8,15,1,0,0,132,8
1645,50,528,8,14,1,0,0,132,8
1395,50,340,8,14,0,0,0,132,8
1440,50,340,4,15,0,0,0,132,8
1755,75,540,8,15,1,1,0,132,8
1199,33,210,4,14,0,0,0,132,8
2254,66,850,16,15,1,0,0,132,8
2394,50,850,16,15,1,0,0,132,8
1808,50,545,4,17,1,0,0,132,8
2594,100,850,16,15,1,0,0,132,8
1808,50,545,4,17,1,1,0,132,8
1790,66,730,8,15,1,1,0,132,8
1730,66,540,8,15,1,1,0,132,8
2873,100,1000,24,15,1,1,0,132,8
1499,66,425,4,14,1,1,0,132,8
1724,50,545,4,17,1,0,0,132,8
1499,50,545,4,15,1,1,0,132,8
2890,50,1000,24,17,1,0,0,132,8
2108,75,545,8,17,1,0,0,132,8
1675,66,540,8,15,1,1,0,132,8
2094,100,528,8,14,1,0,0,132,8
1490,66,340,4,15,0,0,0,132,8
2024,75,545,8,17,1,0,0,132,8
2195,66,850,16,15,1,0,0,132,8
1666,66,270,4,14,0,0,1,129,7
2495,50,1000,24,15,1,0,0,129,7
1794,100,340,4,14,0,0,0,129,7
2204,100,545,8,17,1,1,0,129,7
2744,50,1000,24,15,1,0,0,129,7
2182,66,364,8,14,1,0,1,129,7
1940,100,528,8,15,1,0,0,129,7
1865,66,270,4,14,1,0,1,129,7
2199,66,850,16,15,1,1,0,129,7
1999,66,540,16,14,1,1,0,129,7
1574,50,270,4,14,0,0,1,129,7
2015,100,1000,8,14,1,0,0,129,7
2715,100,850,16,17,1,1,0,129,7
1773,66,528,8,14,1,1,0,129,7
2623,50,1000,24,15,1,1,0,129,7
1881,100,270,4,14,1,0,1,129,7
1404,66,340,4,14,0,0,0,129,7
1704,50,545,4,17,1,1,0,129,7
2545,66,1000,24,15,1,0,0,129,7
1499,66,540,8,15,0,0,0,129,7
2790,50,1000,24,17,1,0,0,129,7
1829,66,420,8,14,0,0,1,129,7
1299,66,340,4,14,1,0,0,129,7
2154,50,850,16,15,1,0,0,129,7
1398,66,340,4,14,1,1,0,129,7
2145,66,850,16,15,1,0,0,129,7
1804,66,545,4,17,1,1,0,129,7
2208,75,545,8,17,1,1,0,129,7
2640,100,850,16,17,1,0,0,129,7
2004,75,545,8,17,1,0,0,129,7
1604,100,340,4,14,0,0,0,129,7
2095,50,850,16,15,1,0,0,129,7
1804,66,545,4,17,1,0,0,129,7
1808,50,545,4,17,1,1,0,129,7
1999,100,545,8,15,1,1,0,129,7
2058,66,545,8,17,1,0,0,129,7
1908,66,545,4,17,1,1,0,129,7
1808,50,545,4,17,1,0,0,129,7
1595,50,528,8,14,1,0,0,129,7
1699,66,540,8,14,1,1,0,129,7
1845,100,528,8,14,1,0,0,129,7
2104,100,545,8,17,1,0,0,129,7
2394,66,850,16,15,1,0,0,129,7
1799,66,420,16,14,0,0,0,129,7
2059,66,540,8,17,1,1,0,129,7
1345,66,340,4,14,0,0,0,129,7
1499,50,545,4,15,1,1,0,129,7
2545,100,1260,16,15,1,1,0,129,7
1799,75,545,8,15,1,0,0,129,7
1899,75,545,8,15,1,1,0,129,7
2440,66,850,16,17,1,0,0,129,7
1699,66,540,8,14,1,1,0,129,7
1773,50,270,4,14,1,0,1,129,7
3040,100,1000,24,17,1,0,0,129,7
1904,100,528,8,14,1,0,0,129,7
1395,66,528,8,14,0,0,0,129,7
1954,66,545,8,17,1,0,0,129,7
1645,66,528,8,14,1,0,0,129,7
1899,100,545,8,15,1,0,0,129,7
1449,66,365,8,15,0,0,0,129,7
1549,66,420,8,14,0,0,0,129,7
1640,100,340,4,15,0,0,0,129,7
1299,66,365,4,15,0,0,0,129,7
2204,100,850,8,17,1,0,0,129,7
2473,100,850,16,15,1,1,0,129,7
1354,50,340,4,14,0,0,0,129,7
2395,100,850,16,15,1,1,0,129,7
2204,66,850,16,15,1,0,0,129,7
1765,50,1000,8,14,1,0,0,129,7
1749,66,540,8,14,1,1,0,129,7
1594,66,340,4,14,0,0,0,129,7
1908,66,545,4,17,1,0,0,129,7
1654,50,528,8,14,1,0,0,129,7
2208,100,545,8,17,1,0,0,129,7
2344,50,850,16,15,1,0,0,129,7
1723,50,528,8,14,1,1,0,129,7
2090,50,364,8,14,1,0,1,129,7
2554,50,1000,24,15,1,0,0,129,7
2604,66,1000,24,15,1,0,0,129,7
1704,66,528,8,14,1,0,0,129,7
1682,100,270,4,14,0,0,1,129,7
1545,100,340,4,14,0,0,0,129,7
2108,75,545,8,17,1,0,0,129,7
2378,100,364,8,14,1,0,1,129,7
1895,100,540,8,15,0,0,0,129,7
2804,100,1000,24,15,1,0,0,129,7
1894,66,528,8,14,1,0,0,129,7
2179,100,364,8,14,0,0,1,129,7
2594,100,850,16,15,1,0,0,129,7
1499,50,545,4,15,1,0,0,129,7
1390,50,340,4,15,0,0,0,129,7
1299,66,545,4,14,0,0,0,129,7
1599,66,545,4,15,1,0,0,129,7
1704,50,545,4,17,1,0,0,129,7
2994,100,1000,24,15,1,0,0,129,7
1599,66,545,4,15,1,1,0,129,7
1873,100,528,8,14,1,1,0,129,7
1659,66,340,4,17,1,0,0,129,7
1499,66,420,8,14,0,0,0,129,7
1983,66,364,8,14,0,0,1,129,7
1544,50,340,4,14,0,0,0,129,7
1815,66,1000,8,14,1,0,0,129,7
1999,100,850,8,15,1,0,0,129,7
2299,100,850,16,15,1,1,0,129,7
1749,66,545,8,15,1,0,0,129,7
2873,100,1000,24,15,1,1,0,129,7
2104,75,545,8,17,1,1,0,129,7
1440,66,340,4,15,0,0,0,129,7
2390,50,850,16,17,1,0,0,129,7
1599,66,540,8,14,1,1,0,129,7
2223,50,850,16,15,1,1,0,129,7
2745,100,1000,24,15,1,0,0,129,7
1690,50,528,8,15,1,0,0,129,7
1740,66,528,8,15,1,0,0,129,7
2094,100,528,8,14,1,0,0,129,7
1699,100,540,8,14,1,1,0,129,7
1844,50,528,8,14,1,0,0,129,7
2840,66,1000,24,17,1,0,0,129,7
2404,100,850,16,15,1,0,0,129,7
2345,100,850,16,15,1,0,0,129,7
2308,100,850,8,17,1,0,0,129,7
2273,66,850,16,15,1,1,0,129,7
2673,66,1000,24,15,1,1,0,129,7
1199,50,545,4,14,0,0,0,129,7
2794,66,1000,24,15,1,0,0,129,7
2308,100,545,8,17,1,1,0,129,7
3175,100,2100,16,15,1,1,0,129,7
1295,50,340,4,14,0,0,0,129,7
1891,50,364,8,14,0,0,1,129,7
1773,66,850,8,14,1,1,0,75,6
2554,50,1200,24,15,1,0,0,75,6
1540,100,528,4,15,0,0,0,75,6
2240,66,1200,16,15,1,0,0,75,6
1994,100,850,8,14,1,0,0,75,6
1704,66,850,8,14,1,0,0,75,6
1699,66,540,8,14,1,1,0,75,6
2744,50,1200,24,15,1,0,0,75,6
1895,100,540,8,15,0,0,0,75,6
2304,100,1000,16,15,1,0,0,75,6
2095,50,1000,16,15,1,0,0,75,6
1499,66,540,8,14,1,0,0,75,6
1504,100,528,4,14,0,0,0,75,6
2840,75,1200,24,17,1,0,0,75,6
2790,50,1200,24,17,1,0,0,75,6
2440,66,1000,16,17,1,0,0,75,6
2154,50,1000,16,15,1,0,0,75,6
2145,66,1000,16,15,1,0,0,75,6
2245,100,1000,16,15,1,0,0,75,6
1840,100,850,8,15,1,0,0,75,6
1615,100,1000,4,14,0,0,0,75,6
2344,50,1000,16,15,1,0,0,75,6
2495,50,1200,24,15,1,0,0,75,6
1804,100,850,8,14,1,0,0,75,6
1465,50,1000,4,14,0,0,0,75,6
1295,50,528,4,14,0,0,0,75,6
1745,100,850,8,14,1,0,0,75,6
1723,50,850,8,14,1,1,0,75,6
1859,66,540,8,17,1,0,0,75,6
2340,100,1200,16,15,1,0,0,75,6
1515,66,1000,4,14,0,0,0,75,6
2545,66,1200,24,15,1,0,0,75,6
1544,50,528,4,14,0,0,0,75,6
1299,66,365,8,15,0,0,0,75,6
1799,66,730,8,14,1,1,0,75,6
1829,66,420,8,14,0,0,1,75,6
2645,100,1200,24,15,1,0,0,75,6
2190,50,1200,16,15,1,0,0,75,6
2794,75,1200,24,15,1,0,0,75,6
1594,66,528,4,14,0,0,0,75,6
1844,50,850,8,14,1,0,0,75,6
2394,66,1000,16,15,1,0,0,75,6
2673,75,1200,24,15,1,1,0,75,6
2604,75,1200,24,15,1,0,0,75,6
2299,100,850,16,15,1,1,0,75,6
2540,100,1000,16,17,1,0,0,75,6
2223,50,1000,16,15,1,1,0,75,6
1598,66,540,8,14,1,1,0,75,6
1699,100,540,8,14,1,1,0,75,6
1345,66,528,8,14,0,0,0,75,6
1354,50,528,4,14,0,0,0,75,6
2623,50,1200,24,15,1,1,0,75,6
1699,66,545,8,14,1,1,0,75,6
1645,66,850,8,14,1,0,0,75,6
1873,100,850,8,14,1,1,0,75,6
1454,66,528,4,14,0,0,0,75,6
1345,66,528,4,14,0,0,0,75,6
1599,66,540,8,14,1,1,0,75,6
1694,100,528,4,14,0,0,0,75,6
1894,66,850,8,14,1,0,0,75,6
1595,50,850,8,14,1,0,0,75,6
2373,100,1000,16,15,1,1,0,75,6
1654,50,850,8,14,1,0,0,75,6
1390,50,528,4,15,0,0,0,75,6
1440,66,528,4,15,0,0,0,75,6
2059,66,540,8,17,1,1,0,75,6
1690,50,850,8,15,1,0,0,75,6
2204,66,1000,16,15,1,0,0,75,6
2273,66,1000,16,15,1,1,0,75,6
1499,66,540,8,14,0,0,0,75,6
2390,50,1000,16,17,1,0,0,75,6
1740,66,850,8,15,1,0,0,75,6
1445,100,528,4,14,0,0,0,75,6
2494,100,1000,16,15,1,0,0,75,6
2199,66,850,16,15,1,1,0,75,6
2304,100,1000,16,15,1,0,0,52,5
1699,66,545,8,14,1,1,0,52,5
1745,100,850,8,14,1,0,0,52,5
2373,100,1000,16,15,1,1,0,52,5
1465,66,1000,4,14,0,0,0,52,5
1723,66,850,8,14,1,1,0,52,5
2390,66,1000,16,17,1,0,0,52,5
1949,66,420,8,15,0,0,1,52,5
2344,66,1000,16,15,1,0,0,52,5
1445,100,528,4,14,0,0,0,52,5
